"","Month","Year","Commodity","val","Date"
"17418",12,2015," Aircraft, Spacecraft, And Parts Thereof",1644268716,2015-12-01
"17419",12,2015," Ships, Boats And Floating Structures",1876168,2015-12-01
"17420",12,2015," Optic, Photo Etc, Medic Or Surgical Instrments Etc",787457009,2015-12-01
"17421",12,2015," Clocks And Watches And Parts Thereof",3146600,2015-12-01
"17422",12,2015," Musical Instruments; Parts And Accessories Thereof",1695811,2015-12-01
"17423",12,2015," Arms And Ammunition; Parts And Accessories Thereof",390477,2015-12-01
"17424",12,2015," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",27965395,2015-12-01
"17425",12,2015," Toys, Games & Sport Equipment; Parts & Accessories",14814213,2015-12-01
"17426",12,2015," Miscellaneous Manufactured Articles",5350218,2015-12-01
"17427",12,2015," Works Of Art, Collectors' Pieces And Antiques",6507086,2015-12-01
"17428",12,2015," Special Classification Provisions, Nesoi",80286116,2015-12-01
"17429",NA,NA," Live Animals",6399523,NA
"17430",NA,NA," Meat And Edible Meat Offal",584610550,NA
"17431",NA,NA," Fish, Crustaceans & Aquatic Invertebrates",949230937,NA
"17432",NA,NA," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",265611120,NA
"17433",NA,NA," Products Of Animal Origin, Nesoi",254085015,NA
"17434",NA,NA," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",5471654,NA
"17435",NA,NA," Edible Vegetables & Certain Roots & Tubers",40122600,NA
"17436",NA,NA," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",379647558,NA
"17437",NA,NA," Coffee, Tea, Mate & Spices",17407167,NA
"17438",NA,NA," Cereals",1294793993,NA
"17439",NA,NA," Milling Products; Malt; Starch; Inulin; Wht Gluten",13073822,NA
"17440",NA,NA," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",14905440246,NA
"17441",NA,NA," Lac; Gums, Resins & Other Vegetable Sap & Extract",45281448,NA
"17442",NA,NA," Vegetable Plaiting Materials & Products Nesoi",3843470,NA
"17443",NA,NA," Animal Or Vegetable Fats, Oils Etc. & Waxes",145505485,NA
"17444",NA,NA," Edible Preparations Of Meat, Fish, Crustaceans Etc",54970859,NA
"17445",NA,NA," Sugars And Sugar Confectionary",63246049,NA
"17446",NA,NA," Cocoa And Cocoa Preparations",31284793,NA
"17447",NA,NA," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",72938173,NA
"17448",NA,NA," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",266336071,NA
"17449",NA,NA," Miscellaneous Edible Preparations",147440656,NA
"17450",NA,NA," Beverages, Spirits And Vinegar",433308160,NA
"17451",NA,NA," Food Industry Residues & Waste; Prep Animal Feed",915897289,NA
"17452",NA,NA," Tobacco And Manufactured Tobacco Substitutes",172285286,NA
"17453",NA,NA," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",218683453,NA
"17454",NA,NA," Ores, Slag And Ash",967888076,NA
"17455",NA,NA," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2570400441,NA
"17456",NA,NA," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",773687029,NA
"17457",NA,NA," Organic Chemicals",2528738344,NA
"17458",NA,NA," Pharmaceutical Products",2000804432,NA
"17459",NA,NA," Fertilizers",74279183,NA
"17460",NA,NA," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",424287266,NA
"17461",NA,NA," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",401651139,NA
"17462",NA,NA," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",576750034,NA
"17463",NA,NA," Albuminoidal Subst; Modified Starch; Glue; Enzymes",284273282,NA
"17464",NA,NA," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",89006801,NA
"17465",NA,NA," Photographic Or Cinematographic Goods",533241504,NA
"17466",NA,NA," Miscellaneous Chemical Products",1952943060,NA
"17467",NA,NA," Plastics And Articles Thereof",4932703445,NA
"17468",NA,NA," Rubber And Articles Thereof",632929238,NA
"17469",NA,NA," Raw Hides And Skins (no Furskins) And Leather",1169730713,NA
"17470",NA,NA," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",53733855,NA
"17471",NA,NA," Furskins And Artificial Fur; Manufactures Thereof",80196304,NA
"17472",NA,NA," Wood And Articles Of Wood; Wood Charcoal",2545665824,NA
"17473",NA,NA," Cork And Articles Of Cork",538216,NA
"17474",NA,NA," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",206504,NA
"17475",NA,NA," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",3367643434,NA
"17476",NA,NA," Paper & Paperboard & Articles (inc Papr Pulp Artl)",700377134,NA
"17477",NA,NA," Printed Books, Newspapers Etc; Manuscripts Etc",170538225,NA
"17478",NA,NA," Silk, Including Yarns And Woven Fabric Thereof",717537,NA
"17479",NA,NA," Wool & Animal Hair, Including Yarn & Woven Fabric",8114562,NA
"17480",NA,NA," Cotton, Including Yarn And Woven Fabric Thereof",663937175,NA
"17481",NA,NA," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",377811,NA
"17482",NA,NA," Manmade Filaments, Including Yarns & Woven Fabrics",101687505,NA
"17483",NA,NA," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",217207306,NA
"17484",NA,NA," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",163271776,NA
"17485",NA,NA," Carpets And Other Textile Floor Coverings",17125680,NA
"17486",NA,NA," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",13680249,NA
"17487",NA,NA," Impregnated Etc Text Fabrics; Tex Art For Industry",92728362,NA
"17488",NA,NA," Knitted Or Crocheted Fabrics",15802288,NA
"17489",NA,NA," Apparel Articles And Accessories, Knit Or Crochet",36046042,NA
"17490",NA,NA," Apparel Articles And Accessories, Not Knit Etc.",29896453,NA
"17491",NA,NA," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",20037997,NA
"17492",NA,NA," Footwear, Gaiters Etc. And Parts Thereof",89867002,NA
"17493",NA,NA," Headgear And Parts Thereof",4773861,NA
"17494",NA,NA," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",407412,NA
"17495",NA,NA," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",7234381,NA
"17496",NA,NA," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",244099708,NA
"17497",NA,NA," Ceramic Products",109365513,NA
"17498",NA,NA," Glass And Glassware",341049172,NA
"17499",NA,NA," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",593996628,NA
"17500",NA,NA," Iron And Steel",861656330,NA
"17501",NA,NA," Articles Of Iron Or Steel",658504864,NA
"17502",NA,NA," Copper And Articles Thereof",1697605027,NA
"17503",NA,NA," Nickel And Articles Thereof",199221939,NA
"17504",NA,NA," Aluminum And Articles Thereof",1239334093,NA
"17505",NA,NA," Lead And Articles Thereof",2875045,NA
"17506",NA,NA," Zinc And Articles Thereof",71580201,NA
"17507",NA,NA," Tin And Articles Thereof",7103653,NA
"17508",NA,NA," Base Metals Nesoi; Cermets; Articles Thereof",134385311,NA
"17509",NA,NA," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",179896407,NA
"17510",NA,NA," Miscellaneous Articles Of Base Metal",187407794,NA
"17511",NA,NA," Nuclear Reactors, Boilers, Machinery Etc.; Parts",11387270459,NA
"17512",NA,NA," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",12378442041,NA
"17513",NA,NA," Railway Or Tramway Stock Etc; Traffic Signal Equip",62985538,NA
"17514",NA,NA," Vehicles, Except Railway Or Tramway, And Parts Etc",11066438487,NA
"17515",NA,NA," Aircraft, Spacecraft, And Parts Thereof",14577967440,NA
"17516",NA,NA," Ships, Boats And Floating Structures",28852163,NA
"17517",NA,NA," Optic, Photo Etc, Medic Or Surgical Instrments Etc",8267046224,NA
"17518",NA,NA," Clocks And Watches And Parts Thereof",15504365,NA
"17519",NA,NA," Musical Instruments; Parts And Accessories Thereof",23109041,NA
"17520",NA,NA," Arms And Ammunition; Parts And Accessories Thereof",346244,NA
"17521",NA,NA," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",286389581,NA
"17522",NA,NA," Toys, Games & Sport Equipment; Parts & Accessories",182011147,NA
"17523",NA,NA," Miscellaneous Manufactured Articles",81392996,NA
"17524",NA,NA," Works Of Art, Collectors' Pieces And Antiques",83671628,NA
"17525",NA,NA," Special Classification Provisions, Nesoi",1023233179,NA
"17526",1,2016," Live Animals",327512,2016-01-01
"17527",1,2016," Meat And Edible Meat Offal",31493577,2016-01-01
"17528",1,2016," Fish, Crustaceans & Aquatic Invertebrates",26746285,2016-01-01
"17529",1,2016," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",15221950,2016-01-01
"17530",1,2016," Products Of Animal Origin, Nesoi",18500213,2016-01-01
"17531",1,2016," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",535804,2016-01-01
"17532",1,2016," Edible Vegetables & Certain Roots & Tubers",1397893,2016-01-01
"17533",1,2016," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",15800819,2016-01-01
"17534",1,2016," Coffee, Tea, Mate & Spices",876182,2016-01-01
"17535",1,2016," Cereals",134280434,2016-01-01
"17536",1,2016," Milling Products; Malt; Starch; Inulin; Wht Gluten",468505,2016-01-01
"17537",1,2016," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",1436034027,2016-01-01
"17538",1,2016," Lac; Gums, Resins & Other Vegetable Sap & Extract",2436870,2016-01-01
"17539",1,2016," Vegetable Plaiting Materials & Products Nesoi",303060,2016-01-01
"17540",1,2016," Animal Or Vegetable Fats, Oils Etc. & Waxes",3038468,2016-01-01
"17541",1,2016," Edible Preparations Of Meat, Fish, Crustaceans Etc",7610807,2016-01-01
"17542",1,2016," Sugars And Sugar Confectionary",4159463,2016-01-01
"17543",1,2016," Cocoa And Cocoa Preparations",1189689,2016-01-01
"17544",1,2016," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",7672696,2016-01-01
"17545",1,2016," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",13831063,2016-01-01
"17546",1,2016," Miscellaneous Edible Preparations",14560215,2016-01-01
"17547",1,2016," Beverages, Spirits And Vinegar",47472996,2016-01-01
"17548",1,2016," Food Industry Residues & Waste; Prep Animal Feed",76583745,2016-01-01
"17549",1,2016," Tobacco And Manufactured Tobacco Substitutes",10452040,2016-01-01
"17550",1,2016," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",17003070,2016-01-01
"17551",1,2016," Ores, Slag And Ash",49389213,2016-01-01
"17552",1,2016," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",224215067,2016-01-01
"17553",1,2016," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",56397916,2016-01-01
"17554",1,2016," Organic Chemicals",164443387,2016-01-01
"17555",1,2016," Pharmaceutical Products",121588707,2016-01-01
"17556",1,2016," Fertilizers",6839935,2016-01-01
"17557",1,2016," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",26107715,2016-01-01
"17558",1,2016," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",29406905,2016-01-01
"17559",1,2016," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",39447327,2016-01-01
"17560",1,2016," Albuminoidal Subst; Modified Starch; Glue; Enzymes",23599311,2016-01-01
"17561",1,2016," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",7736245,2016-01-01
"17562",1,2016," Photographic Or Cinematographic Goods",40473036,2016-01-01
"17563",1,2016," Miscellaneous Chemical Products",139208011,2016-01-01
"17564",1,2016," Plastics And Articles Thereof",350092555,2016-01-01
"17565",1,2016," Rubber And Articles Thereof",42148121,2016-01-01
"17566",1,2016," Raw Hides And Skins (no Furskins) And Leather",92690659,2016-01-01
"17567",1,2016," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",6100795,2016-01-01
"17568",1,2016," Furskins And Artificial Fur; Manufactures Thereof",1271306,2016-01-01
"17569",1,2016," Wood And Articles Of Wood; Wood Charcoal",171133653,2016-01-01
"17570",1,2016," Cork And Articles Of Cork",54856,2016-01-01
"17571",1,2016," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2980,2016-01-01
"17572",1,2016," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",258946823,2016-01-01
"17573",1,2016," Paper & Paperboard & Articles (inc Papr Pulp Artl)",51862231,2016-01-01
"17574",1,2016," Printed Books, Newspapers Etc; Manuscripts Etc",14803982,2016-01-01
"17575",1,2016," Wool & Animal Hair, Including Yarn & Woven Fabric",397610,2016-01-01
"17576",1,2016," Cotton, Including Yarn And Woven Fabric Thereof",31297486,2016-01-01
"17577",1,2016," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",15306,2016-01-01
"17578",1,2016," Manmade Filaments, Including Yarns & Woven Fabrics",8592552,2016-01-01
"17579",1,2016," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",22509298,2016-01-01
"17580",1,2016," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",12595103,2016-01-01
"17581",1,2016," Carpets And Other Textile Floor Coverings",1488823,2016-01-01
"17582",1,2016," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",746663,2016-01-01
"17583",1,2016," Impregnated Etc Text Fabrics; Tex Art For Industry",5565741,2016-01-01
"17584",1,2016," Knitted Or Crocheted Fabrics",714023,2016-01-01
"17585",1,2016," Apparel Articles And Accessories, Knit Or Crochet",3414071,2016-01-01
"17586",1,2016," Apparel Articles And Accessories, Not Knit Etc.",2170250,2016-01-01
"17587",1,2016," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1753020,2016-01-01
"17588",1,2016," Footwear, Gaiters Etc. And Parts Thereof",7996887,2016-01-01
"17589",1,2016," Headgear And Parts Thereof",36929,2016-01-01
"17590",1,2016," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",116197,2016-01-01
"17591",1,2016," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",259061,2016-01-01
"17592",1,2016," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",17860615,2016-01-01
"17593",1,2016," Ceramic Products",9083199,2016-01-01
"17594",1,2016," Glass And Glassware",28814207,2016-01-01
"17595",1,2016," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",52629935,2016-01-01
"17596",1,2016," Iron And Steel",50547421,2016-01-01
"17597",1,2016," Articles Of Iron Or Steel",64692816,2016-01-01
"17598",1,2016," Copper And Articles Thereof",99131163,2016-01-01
"17599",1,2016," Nickel And Articles Thereof",15571460,2016-01-01
"17600",1,2016," Aluminum And Articles Thereof",90337761,2016-01-01
"17601",1,2016," Lead And Articles Thereof",384254,2016-01-01
"17602",1,2016," Zinc And Articles Thereof",8581564,2016-01-01
"17603",1,2016," Tin And Articles Thereof",780604,2016-01-01
"17604",1,2016," Base Metals Nesoi; Cermets; Articles Thereof",10163288,2016-01-01
"17605",1,2016," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",15289380,2016-01-01
"17606",1,2016," Miscellaneous Articles Of Base Metal",14711375,2016-01-01
"17607",1,2016," Nuclear Reactors, Boilers, Machinery Etc.; Parts",863714832,2016-01-01
"17608",1,2016," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1017994729,2016-01-01
"17609",1,2016," Railway Or Tramway Stock Etc; Traffic Signal Equip",2500423,2016-01-01
"17610",1,2016," Vehicles, Except Railway Or Tramway, And Parts Etc",570585277,2016-01-01
"17611",1,2016," Aircraft, Spacecraft, And Parts Thereof",660146377,2016-01-01
"17612",1,2016," Ships, Boats And Floating Structures",7522550,2016-01-01
"17613",1,2016," Optic, Photo Etc, Medic Or Surgical Instrments Etc",569996145,2016-01-01
"17614",1,2016," Clocks And Watches And Parts Thereof",1173436,2016-01-01
"17615",1,2016," Musical Instruments; Parts And Accessories Thereof",1320815,2016-01-01
"17616",1,2016," Arms And Ammunition; Parts And Accessories Thereof",9474,2016-01-01
"17617",1,2016," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",21916367,2016-01-01
"17618",1,2016," Toys, Games & Sport Equipment; Parts & Accessories",19164140,2016-01-01
"17619",1,2016," Miscellaneous Manufactured Articles",5614310,2016-01-01
"17620",1,2016," Works Of Art, Collectors' Pieces And Antiques",5602495,2016-01-01
"17621",1,2016," Special Classification Provisions, Nesoi",77418826,2016-01-01
"17622",2,2016," Live Animals",329329,2016-02-01
"17623",2,2016," Meat And Edible Meat Offal",37649648,2016-02-01
"17624",2,2016," Fish, Crustaceans & Aquatic Invertebrates",74886119,2016-02-01
"17625",2,2016," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",18654652,2016-02-01
"17626",2,2016," Products Of Animal Origin, Nesoi",24737772,2016-02-01
"17627",2,2016," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",601930,2016-02-01
"17628",2,2016," Edible Vegetables & Certain Roots & Tubers",1414605,2016-02-01
"17629",2,2016," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",25476766,2016-02-01
"17630",2,2016," Coffee, Tea, Mate & Spices",974929,2016-02-01
"17631",2,2016," Cereals",110316379,2016-02-01
"17632",2,2016," Milling Products; Malt; Starch; Inulin; Wht Gluten",732026,2016-02-01
"17633",2,2016," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",1186353711,2016-02-01
"17634",2,2016," Lac; Gums, Resins & Other Vegetable Sap & Extract",5832424,2016-02-01
"17635",2,2016," Vegetable Plaiting Materials & Products Nesoi",432376,2016-02-01
"17636",2,2016," Animal Or Vegetable Fats, Oils Etc. & Waxes",2246844,2016-02-01
"17637",2,2016," Edible Preparations Of Meat, Fish, Crustaceans Etc",5862121,2016-02-01
"17638",2,2016," Sugars And Sugar Confectionary",4263988,2016-02-01
"17639",2,2016," Cocoa And Cocoa Preparations",1894485,2016-02-01
"17640",2,2016," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",5895592,2016-02-01
"17641",2,2016," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",26943069,2016-02-01
"17642",2,2016," Miscellaneous Edible Preparations",13533283,2016-02-01
"17643",2,2016," Beverages, Spirits And Vinegar",24220760,2016-02-01
"17644",2,2016," Food Industry Residues & Waste; Prep Animal Feed",82541443,2016-02-01
"17645",2,2016," Tobacco And Manufactured Tobacco Substitutes",114003526,2016-02-01
"17646",2,2016," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",13497142,2016-02-01
"17647",2,2016," Ores, Slag And Ash",56812011,2016-02-01
"17648",2,2016," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",186024157,2016-02-01
"17649",2,2016," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",48306271,2016-02-01
"17650",2,2016," Organic Chemicals",176666883,2016-02-01
"17651",2,2016," Pharmaceutical Products",165837007,2016-02-01
"17652",2,2016," Fertilizers",2037482,2016-02-01
"17653",2,2016," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",30858039,2016-02-01
"17654",2,2016," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",31527640,2016-02-01
"17655",2,2016," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",42891525,2016-02-01
"17656",2,2016," Albuminoidal Subst; Modified Starch; Glue; Enzymes",19897027,2016-02-01
"17657",2,2016," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",5259388,2016-02-01
"17658",2,2016," Photographic Or Cinematographic Goods",29921723,2016-02-01
"17659",2,2016," Miscellaneous Chemical Products",132938608,2016-02-01
"17660",2,2016," Plastics And Articles Thereof",392788928,2016-02-01
"17661",2,2016," Rubber And Articles Thereof",49955689,2016-02-01
"17662",2,2016," Raw Hides And Skins (no Furskins) And Leather",91570121,2016-02-01
"17663",2,2016," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",3515591,2016-02-01
"17664",2,2016," Furskins And Artificial Fur; Manufactures Thereof",566720,2016-02-01
"17665",2,2016," Wood And Articles Of Wood; Wood Charcoal",191034486,2016-02-01
